id,key,value,type
3762053548,shop,optician,regular
3762053548,city,Racine,addr
3762053548,street,6th Street,addr
3762053548,housenumber,217,addr
3762053555,name,Street Light,regular
3762053555,amenity,cafe,regular
3762055970,name,Circa Celeste,regular
3762055970,amenity,cafe,regular
3762055970,city,Racine,addr
3762055970,street,Wisconsin Avenue,addr
3762055970,housenumber,619,addr
3763264070,highway,turning_circle,regular
3763278385,name,Town of Germantown,regular
3763278385,place,village,regular
3763285736,highway,turning_circle,regular
3763292164,highway,turning_circle,regular
3763292173,highway,turning_circle,regular
3764780233,highway,traffic_signals,regular
3764780251,railway,level_crossing,regular
3767543092,name,Kirchhayn,regular
3767543092,place,hamlet,regular
3768183563,highway,stop,regular
3769829185,man_made,silo,regular
3769832490,man_made,silo,regular
3774331233,name,20 and Oakes Bar and Grill,regular
3774331233,amenity,restaurant,regular
3774331233,city,Mount Pleasant,addr
3774331233,street,Washington Avenue,addr
3774331233,housenumber,7345,addr
3775282774,highway,turning_circle,regular
3777485606,highway,traffic_signals,regular
3777485607,highway,traffic_signals,regular
3777909325,name,Waukesha West High School,regular
3777909325,building,school,regular
3778102533,name,Rogan's Shoes,regular
3778102533,shop,shoes,regular
3778102533,city,Mount Pleasant,addr
3778102533,street,Washington Avenue,addr
3778102533,housenumber,5415,addr
3778102534,name,Piggly Wiggly,regular
3778102534,shop,supermarket,regular
3778102534,city,Mount Pleasant,addr
3778102534,street,Washington Avenue,addr
3778102534,housenumber,5201,addr
3778102535,name,Xperience Fitness,regular
3778102535,leisure,sports_centre,regular
3778102535,city,Mount Pleasant,addr
3778102535,street,Washington Avenue,addr
3778102535,housenumber,5201,addr
3778680357,highway,turning_circle,regular
3779519361,highway,turning_circle,regular
3780439551,name,St. John Nepomuk Rectory,regular
3780439551,building,house,regular
3780439551,city,Racine,addr
3780439551,street,English Street,addr
3780439551,denomination,catholic,regular
3780439551,housenumber,700,addr
3780457759,highway,turning_circle,regular
3781599240,historic,monument,regular
3781599241,man_made,flagpole,regular
3782269138,amenity,fountain,regular
3782335455,name,Georgie Porgie's,regular
3782335455,amenity,restaurant,regular
3782335456,name,SportClips Haircuts,regular
3782335456,shop,hairdresser,regular
3782335457,name,Toppers Pizza,regular
3782335457,amenity,restaurant,regular
3782335457,cuisine,pizza,regular
3782335458,name,Laguna Nails and Spa,regular
3782335458,shop,beauty,regular
3782335459,name,Verizon Wireless,regular
3782335459,shop,mobile_phone,regular
3782335460,name,AT&T,regular
3782335460,shop,mobile_phone,regular
3782335461,name,Jimmy John's,regular
3782335461,amenity,restaurant,regular
3782335461,cuisine,sandwich,regular
3782335462,name,ATI Physical Therapy,regular
3782335462,office,therapist,regular
3782523695,highway,turning_circle,regular
3783849445,noexit,yes,regular
3783849446,noexit,yes,regular
3783849447,noexit,yes,regular
3784762767,name,Karel Jonas statue,regular
3784762767,historic,monument,regular
3784762794,name,"Martin Luther King, Jr. statue",regular
3784762794,historic,monument,regular
3786145810,name,Washington Bowl,regular
3786145810,leisure,park,regular
3786145810,city,Racine,addr
3786145810,street,Valley Drive,addr
3786145810,housenumber,1330,addr
3786854344,name,Racine Community Health Center,regular
3786854344,amenity,clinic,regular
3786854344,city,Racine,addr
3786854344,street,Northwestern Avenue,addr
3786854344,housenumber,2405,addr
3786854345,name,Northwestern Medical Center,regular
3786854345,amenity,clinic,regular
3786854345,city,Racine,addr
3786854345,street,Northwestern Avenue,addr
3786854345,housenumber,2333,addr
3786974790,highway,traffic_signals,regular
3786974856,man_made,flagpole,regular
3787647588,name,Kmart,regular
3787647588,shop,department_store,regular
3787647588,city,Mount Pleasant,addr
3787647588,street,South Green Bay Road,addr
3787647588,housenumber,2211,addr
3787647589,name,OfficeMax,regular
3787647589,shop,office_supply,regular
3787647590,name,Home Depot,regular
3787647590,shop,doityourself,regular
3787647590,city,Mount Pleasant,addr
3787647590,street,South Green Bay Road,addr
3787647590,housenumber,2429,addr
3788312555,name,Bella Cibo,regular
3788312555,amenity,restaurant,regular
3788312555,cuisine,italian,regular
3788312555,city,Racine,addr
3788312555,street,Douglas Avenue,addr
3788312555,housenumber,3751,addr
3788312556,name,L & B Driving School,regular
3788312556,amenity,driving_school,regular
3788312556,city,Racine,addr
3788312556,street,Douglas Avenue,addr
3788312556,housenumber,3749,addr
3788312557,name,Domino's Pizza,regular
3788312557,amenity,fast_food,regular
3788312557,cuisine,pizza,regular
3788312557,city,Racine,addr
3788312557,street,Douglas Avenue,addr
3788312557,housenumber,3743,addr
3788312558,name,New Wave Video,regular
3788312558,shop,video,regular
3788312558,city,Racine,addr
3788312558,street,Douglas Avenue,addr
3788312558,housenumber,3721,addr
3788312559,name,ConnectCell,regular
3788312559,shop,mobile_phone,regular
3788312559,city,Racine,addr
3788312559,street,Douglas Avenue,addr
3788312559,housenumber,3717,addr
3788312560,name,Jackson Hewitt,regular
3788312560,office,accountant,regular
3788312560,city,Racine,addr
3788312560,street,Douglas Avenue,addr
3788312560,housenumber,3719,addr
3788312561,name,Racine Clipper Beauty Salon,regular
3788312561,shop,beauty,regular
3788312561,city,Racine,addr
3788312561,street,Douglas Avenue,addr
3788312561,housenumber,3715,addr
3788312562,name,Pantry Foods,regular
3788312562,shop,supermarket,regular
3788312562,city,Racine,addr
3788312562,street,Douglas Avenue,addr
3788312562,housenumber,3711,addr
3788312639,name,Wisconsin Vision,regular
3788312639,shop,optician,regular
3788312639,city,Racine,addr
3788312639,street,Douglas Avenue,addr
3788312639,housenumber,3905,addr
3788312640,name,Charcoal Grill,regular
3788312640,amenity,restaurant,regular
3788312640,city,Racine,addr
3788312640,street,Douglas Avenue,addr
3788312640,housenumber,3839,addr
3788479702,old_name,Uptown Theater,regular
3788479702,amenity,cinema,disused
3788480062,amenity,fountain,regular
3791843885,man_made,beacon,regular
3791843886,man_made,beacon,regular
3791899618,man_made,water_tower,regular
3791977059,name,Division of Motor Vehicles,regular
3791977059,office,government,regular
3792085225,railway,signal,regular
3792085226,railway,signal,regular
3792085227,railway,signal,regular
3792085228,railway,signal,regular
3792085229,railway,signal,regular
3792085232,railway,signal,regular
3792085233,railway,signal,regular
3792085234,railway,signal,regular
3792085235,railway,signal,regular
3792088222,railway,signal,regular
3792152893,natural,tree,regular
3792152894,natural,tree,regular
3792196975,highway,turning_circle,regular
3792218405,noexit,yes,regular
3792218407,noexit,yes,regular
3792220625,highway,turning_circle,regular
3792220941,highway,turning_circle,regular
3792722073,name,DSW - Designer Shoe Warehouse,regular
3792722073,shop,shoes,regular
3792722073,city,Mount Pleasant,addr
3792722073,street,South Green Bay Road,addr
3792722073,housenumber,2406,addr
3792722074,name,Harbor Freight Tools,regular
3792722074,shop,hardware,regular
3792722074,city,Mount Pleasant,addr
3792722074,street,South Green Bay Road,addr
3792722074,housenumber,2380,addr
3792722075,name,"Bed, Bath, and Beyond",regular
3792722075,shop,bed,regular
3792722075,city,Mount Pleasant,addr
3792722075,street,South Green Bay Road,addr
3792722075,housenumber,2360,addr
3792722076,name,Ivy Nails and Spa,regular
3792722076,shop,beauty,regular
3792722076,city,Mount Pleasant,addr
3792722076,street,South Green Bay Road,addr
3792722076,housenumber,2310,addr
3792722077,name,Petland,regular
3792722077,shop,pet,regular
3792722077,city,Mount Pleasant,addr
3792722077,street,South Green Bay Road,addr
3792722077,housenumber,2310,addr
3792722078,name,Scrubs Uniforms LLC,regular
3792722078,shop,clothes,regular
3792722078,city,Mount Pleasant,addr
3792722078,street,South Green Bay Road,addr
3792722078,housenumber,2310,addr
3792722083,name,Great Clips,regular
3792722083,shop,hairdresser,regular
3792722083,city,Mount Pleasant,addr
3792722083,unit,B,addr
3792722083,street,South Green Bay Road,addr
3792722083,housenumber,2310,addr
3792722084,name,Cricket Wireless,regular
3792722084,shop,mobile_phone,regular
3792722084,city,Mount Pleasant,addr
3792722084,unit,D,addr
3792722084,street,South Green Bay Road,addr
3792722084,housenumber,2310,addr
3792722085,name,GameStop,regular
3792722085,shop,video_games,regular
3792722085,unit,D,addr
3792722085,housenumber,2310,addr
3792722086,name,T.J. Maxx,regular
3792722086,shop,department_store,regular
3792722086,city,Mount Pleasant,addr
3792722086,street,South Green Bay Road,addr
3792722086,housenumber,2308,addr
3792722100,name,Sprint Store,regular
3792722100,shop,mobile_phone,regular
3792722100,city,Mount Pleasant,addr
3792722100,street,South Green Bay Road,addr
3792722100,housenumber,2500,addr
3792722101,name,Verlo Mattress Factory,regular
3792722101,shop,bed,regular
3792722101,city,Mount Pleasant,addr
3792722101,street,South Green Bay Road,addr
3792722101,housenumber,2510,addr
3792722102,name,Men's Wearhouse,regular
3792722102,shop,clothes,regular
3792722102,city,Mount Pleasant,addr
3792722102,street,South Green Bay Road,addr
3792722102,housenumber,2520,addr
3792722103,name,Gyros Express,regular
3792722103,amenity,restaurant,regular
3792722103,cuisine,greek,regular
3792722103,city,Mount Pleasant,addr
3792722103,street,Regency West Drive,addr
3792722103,housenumber,6116,addr
3792722104,name,Soleil Tanning Salon,regular
3792722104,shop,beauty,regular
3792722104,city,Mount Pleasant,addr
3792722104,street,Regency West Drive,addr
3792722104,housenumber,6112,addr
3792722105,name,EZ Payday Loans,regular
3792722105,shop,money_lender,regular
3792722105,city,Mount Pleasant,addr
3792722105,street,Regency West Drive,addr
3792722105,housenumber,6108,addr
3792722106,name,Cost Cutters,regular
3792722106,shop,hairdresser,regular
3792722106,city,Mount Pleasant,addr
3792722106,street,Regency West Drive,addr
3792722106,housenumber,6104,addr
3792722107,name,Cousins Subs,regular
3792722107,amenity,fast_food,regular
3792722107,cuisine,sandwich,regular
3792722107,city,Mount Pleasant,addr
3792722107,street,Regency West Drive,addr
3792722107,housenumber,6100,addr
3792722108,name,Cardtronics ATM,regular
3792722108,amenity,atm,regular
3793679949,name,Mail 'n Ship,regular
3793679949,shop,yes,regular
3793679949,city,Racine,addr
3793679949,street,Douglas Avenue,addr
3793679949,housenumber,3747,addr
3793679950,name,Tobacco Express,regular
3793679950,shop,tobacco,regular
3793679950,city,Racine,addr
3793679950,street,Douglas Avenue,addr
3793679950,housenumber,3745,addr
3793690558,name,Cabinet Depot,regular
3793690558,shop,furniture,regular
3793690558,city,Racine,addr
3793690558,street,Douglas Avenue,addr
3793690558,housenumber,3819,addr
3793690559,name,Belle City Resale,regular
3793690559,shop,second_hand,regular
3793690559,city,Racine,addr
3793690559,street,Douglas Avenue,addr
3793690559,housenumber,3801,addr
3793690560,name,Bronze Cap Tanning Salon,regular
3793690560,shop,beauty,regular
3793690560,city,Racine,addr
3793690560,street,Douglas Avenue,addr
3793690560,housenumber,3801,addr
3796240954,name,Ardent,regular
3796240954,phone,+1.414.897.7022,regular
3796240954,amenity,restaurant,regular
3796240954,cuisine,American_New,regular
3796240954,website,http://www.ardentmke.com,regular
3796240954,capacity,20,regular
3796240954,delivery,no,regular
3796240954,takeaway,no,regular
3796240954,city,Milwaukee,addr
3796240954,wheelchair,no,regular
3796240954,street,North Farwell Avenue,addr
3796240954,postcode,53202,addr
3796240954,opening_hours,We-Sa: 18:00 - 22:00,regular
3796240954,housenumber,1751,addr
3796336381,amenity,bench,regular
3796336382,amenity,bench,regular
3796336383,amenity,bench,regular
3796802542,name,Mount Pleasant Police Department,regular
3796802542,amenity,police,regular
3796802542,city,Mount Pleasant,addr
3796802542,street,Campus Drive,addr
3796802542,housenumber,8811,addr
3796803714,name,Sealed Air Family YMCA,regular
3796803714,leisure,sports_centre,regular
3797553900,amenity,fountain,regular
